,Date,OtherunderPreferredStockDividend,EBIT,ImpairmentOfCapitalAssets,NetIncomeCommonStockholders,TaxRateForCalcs,DilutedNIAvailtoComStockholders,SpecialIncomeCharges,PretaxIncome,NetIncome,DilutedEPS,InterestIncomeNonOperating,InterestExpense,ReconciledCostOfRevenue,EBITDA,NetInterestIncome,TotalUnusualItems,DepreciationIncomeStatement,NetNonOperatingInterestIncomeExpense,TotalExpenses,OtherNonOperatingIncomeExpenses,NormalizedEBITDA,TotalOtherFinanceCost,NetIncomeFromContinuingAndDiscontinuedOperation,SellingGeneralAndAdministration,OperatingIncome,GeneralAndAdministrativeExpense,BasicAverageShares,MinorityInterests,ReconciledDepreciation,NetIncomeFromContinuingOperationNetMinorityInterest,TotalRevenue,InterestExpenseNonOperating,TotalUnusualItemsExcludingGoodwill,OperatingRevenue,NetIncomeIncludingNoncontrollingInterests,TaxProvision,Amortization,TaxEffectOfUnusualItems,BasicEPS,CostOfRevenue,NetIncomeContinuousOperations,GrossProfit,OperatingExpense,DilutedAverageShares,RestructuringAndMergernAcquisition,SellingAndMarketingExpense,NormalizedIncome,DepreciationAndAmortizationInIncomeStatement,OtherSpecialCharges,InterestIncome,Ticker,OtherOperatingExpenses,WriteOff,RentExpenseSupplemental,TotalOperatingIncomeAsReported,FeesandCommissionIncome,NonInterestIncome,IncomefromAssociatesandOtherParticipatingInterests,GainOnSaleOfSecurity,FeesAndCommissions,FeesandCommissionExpense,RentAndLandingFees,DividendIncome,OtherGandA,OtherIncomeExpense,ResearchAndDevelopment,NetIncomeDiscontinuousOperations,GainOnSaleOfBusiness,DepreciationAmortizationDepletionIncomeStatement,PreferredStockDividends,GainOnSaleOfPPE,OtherTaxes,EarningsFromEquityInterest,AmortizationOfIntangiblesIncomeStatement,AverageDilutionEarnings,EarningsFromEquityInterestNetOfTax,NonInterestExpense,CreditLossesProvision,OtherCustomerServices,TradingGainLoss,InvestmentBankingProfit,TrustFeesbyCommissions,ProfessionalExpenseAndContractServicesExpense,OtherNonInterestExpense,OccupancyAndEquipment,InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,InterestIncomeFromLoans,ServiceChargeOnDepositorAccounts,GainLossonSaleofAssets,SecuritiesActivities,OtherInterestIncome,CreditCard,InterestIncomeAfterProvisionForLoanLoss,InterestExpenseForShortTermDebt,OtherNonInterestIncome,InterestIncomeFromLoansAndLease,InterestExpenseForDeposit,InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,SalariesAndWages,NetOccupancyExpense,OtherInterestExpense,TotalMoneyMarketInvestments,InterestIncomeFromSecurities,InterestExpenseForLongTermDebtAndCapitalSecurities,InterestIncomeFromDeposits,OtherCostofRevenue,MaintenanceAndRepairs,DDACostofRevenue,Fuel,RentandLandingFeesCostofRevenue,Equipment,TotalPremiumsEarned,GainonSaleofLoans,InsuranceAndClaims
77,2021-10-31,,8774000000.0,,8206000000.0,0.039785,8206000000.0,0.0,8546000000.0,8206000000.0,0.0,27000000.0,228000000.0,8642000000.0,9927000000.0,-201000000.0,0.0,,-201000000.0,15696000000.0,169000000.0,9927000000.0,,8206000000.0,2106000000.0,8578000000.0,,0.0,,1153000000.0,8206000000.0,24274000000.0,228000000.0,0.0,24274000000.0,8206000000.0,340000000.0,,0.0,0.0,8642000000.0,8206000000.0,15632000000.0,7054000000.0,0.0,0.0,,8206000000.0,,,27000000.0,NVDA,,,,8578000000.0,,,,,,,,,,169000000.0,4948000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2018-12-31,-6200000.0,2965300000.0,,2591600000.0,0.12,2591600000.0,,2937000000.0,2585400000.0,5.92,13500000.0,41800000.0,5914800000.0,0.0,-28300000.0,,,-28300000.0,7978700000.0,,3388000000.0,28300000.0,2585400000.0,488000000.0,2965300000.0,,424900000.0,,422700000.0,2585400000.0,10944000000.0,41800000.0,,10944000000.0,2585400000.0,351600000.0,,0.0,5.94,5914800000.0,2585400000.0,5029200000.0,2063900000.0,426400000.0,,,2585400000.0,,,13500000.0,ASML,,,,2965300000.0,,,,,,,,,,,1575900000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2019-12-31,-18200000.0,2790800000.0,,2592300000.0,0.069,2592300000.0,,2765800000.0,2574100000.0,6.12,11600000.0,36600000.0,6540200000.0,0.0,-25000000.0,,,-25000000.0,9029200000.0,,3239300000.0,25000000.0,2574100000.0,520500000.0,2790800000.0,,420800000.0,,448500000.0,2574100000.0,11820000000.0,36600000.0,,11820000000.0,2574100000.0,191700000.0,,0.0,6.13,6540200000.0,2574100000.0,5279800000.0,2489000000.0,421600000.0,,,2574100000.0,,,11600000.0,ASML,,,,2790800000.0,,,,,,,,,,,1968500000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2020-12-31,-88600000.0,4051500000.0,,3553700000.0,0.137,3553700000.0,,4016600000.0,3553700000.0,8.48,8400000.0,43400000.0,7181300000.0,0.0,-34900000.0,,,-34900000.0,9927000000.0,,4542300000.0,34900000.0,3553700000.0,544900000.0,4051500000.0,,418300000.0,,490800000.0,3553700000.0,13978500000.0,43400000.0,,13978500000.0,3553700000.0,551500000.0,,0.0,8.49,7181300000.0,3553700000.0,6797200000.0,2745700000.0,419100000.0,,,3553700000.0,,,8400000.0,ASML,,,,4051500000.0,,,,,,,,,,,2200800000.0,,,,,,,,,,88600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2021-09-30,0.0,6222700000.0,,5460400000.0,0.14275,5460400000.0,,6182300000.0,5395300000.0,0.0,0.0,0.0,8560000000.0,6694900000.0,-40400000.0,,,-40400000.0,11656900000.0,,6694900000.0,40400000.0,5395300000.0,674600000.0,6222700000.0,,0.0,,472200000.0,5395300000.0,17879600000.0,0.0,,17879600000.0,5395300000.0,875600000.0,,0.0,0.0,8560000000.0,5395300000.0,9319600000.0,3096900000.0,0.0,,,5395300000.0,,,0.0,ASML,,,,6222700000.0,,,,,,,,,,,2422300000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2018-06-30,,39207000000.0,,16571000000.0,0.27,16571000000.0,0.0,36474000000.0,16571000000.0,2.13,0.0,2733000000.0,38353000000.0,0.0,-2733000000.0,4208000000.0,,-2733000000.0,75302000000.0,-59000000.0,45260000000.0,,16571000000.0,22223000000.0,35058000000.0,4754000000.0,7700000000.0,,10261000000.0,16571000000.0,110360000000.0,2733000000.0,4208000000.0,110360000000.0,16571000000.0,19903000000.0,,1136160000.0,2.15,38353000000.0,16571000000.0,72007000000.0,36949000000.0,7794000000.0,0.0,17469000000.0,13499160000.0,,,0.0,MSFT,,,,35058000000.0,,,,4208000000.0,,,,,4754000000.0,4149000000.0,14726000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2019-06-30,,46374000000.0,,39240000000.0,0.102,39240000000.0,0.0,43688000000.0,39240000000.0,5.06,2762000000.0,2686000000.0,42910000000.0,0.0,76000000.0,710000000.0,,76000000.0,82884000000.0,-57000000.0,57346000000.0,,39240000000.0,23098000000.0,42959000000.0,4885000000.0,7673000000.0,,11682000000.0,39240000000.0,125843000000.0,2686000000.0,710000000.0,125843000000.0,39240000000.0,4448000000.0,,72420000.0,5.11,42910000000.0,39240000000.0,82933000000.0,39974000000.0,7753000000.0,0.0,18213000000.0,38602420000.0,,,2762000000.0,MSFT,,,,42959000000.0,,,,710000000.0,,,,,4885000000.0,653000000.0,16876000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2020-06-30,,55627000000.0,,44281000000.0,0.165,44281000000.0,0.0,53036000000.0,44281000000.0,5.76,2680000000.0,2591000000.0,46078000000.0,0.0,89000000.0,28000000.0,,89000000.0,90056000000.0,-40000000.0,68395000000.0,,44281000000.0,24709000000.0,52959000000.0,5111000000.0,7610000000.0,,12796000000.0,44281000000.0,143015000000.0,2591000000.0,28000000.0,143015000000.0,44281000000.0,8755000000.0,,4620000.0,5.82,46078000000.0,44281000000.0,96937000000.0,43978000000.0,7683000000.0,0.0,19598000000.0,44257620000.0,,,2680000000.0,MSFT,,,,52959000000.0,,,,28000000.0,,,,,5111000000.0,-12000000.0,19269000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2021-06-30,,73448000000.0,,61271000000.0,0.14,61271000000.0,0.0,71102000000.0,61271000000.0,8.05,2131000000.0,2346000000.0,52232000000.0,0.0,-215000000.0,1303000000.0,,-215000000.0,98172000000.0,98000000.0,83831000000.0,,61271000000.0,25224000000.0,69916000000.0,5107000000.0,7547000000.0,,11686000000.0,61271000000.0,168088000000.0,2346000000.0,1303000000.0,168088000000.0,61271000000.0,9831000000.0,,182420000.0,8.12,52232000000.0,61271000000.0,115856000000.0,45940000000.0,7608000000.0,0.0,20117000000.0,60150420000.0,,,2131000000.0,MSFT,,,,69916000000.0,,,,1303000000.0,,,,,5107000000.0,1401000000.0,20716000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2021-09-30,,77798000000.0,,67883000000.0,0.100911,67883000000.0,0.0,75502000000.0,67883000000.0,0.0,2081000000.0,2296000000.0,54876000000.0,90051000000.0,-215000000.0,1335000000.0,,-215000000.0,101973000000.0,0.0,88716000000.0,,67883000000.0,25708000000.0,74278000000.0,5275000000.0,0.0,,12253000000.0,67883000000.0,176251000000.0,2296000000.0,1335000000.0,176251000000.0,67883000000.0,7619000000.0,,134716497.576223,0.0,54876000000.0,67883000000.0,121375000000.0,47097000000.0,0.0,0.0,20433000000.0,66682716497.576225,,,2081000000.0,MSFT,,,,74278000000.0,,,,1335000000.0,,,,,5275000000.0,1439000000.0,21389000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2018-12-31,,,,30709000000.0,0.203,30709000000.0,,40764000000.0,32474000000.0,9.0,,22383000000.0,,,55059000000.0,0.0,,,,,,,32474000000.0,36407000000.0,,33117000000.0,3396400000.0,,7791000000.0,32474000000.0,109029000000.0,,0.0,,32474000000.0,8290000000.0,,0.0,9.04,,32474000000.0,,,3414000000.0,,3290000000.0,32474000000.0,,,77442000000.0,JPM,,,,,29413000000.0,53970000000.0,,-395000000.0,29413000000.0,,,,8802000000.0,,,,,,1551000000.0,,,,,,,63394000000.0,-4871000000.0,1396000000.0,12059000000.0,7550000000.0,11038000000.0,8502000000.0,14533000000.0,3952000000.0,0.0,47620000000.0,9485000000.0,-395000000.0,2505000000.0,3417000000.0,4989000000.0,50188000000.0,1144000000.0,5343000000.0,47620000000.0,5973000000.0,4547000000.0,33117000000.0,3952000000.0,493000000.0,10454000000.0,15951000000.0,14773000000.0,5907000000.0,,,,,,,,,
88,2019-12-31,,,,34642000000.0,0.182,34642000000.0,,44545000000.0,36431000000.0,10.72,,26795000000.0,,,57245000000.0,0.0,,,,,,,36431000000.0,37734000000.0,,34155000000.0,3221500000.0,,8368000000.0,36431000000.0,115627000000.0,,0.0,,36431000000.0,8114000000.0,,0.0,10.75,,36431000000.0,,,3230400000.0,,3579000000.0,36431000000.0,,,84040000000.0,JPM,,,,,30874000000.0,58382000000.0,,258000000.0,30874000000.0,,,,9821000000.0,,,,,,1587000000.0,,,,,,,65497000000.0,-5585000000.0,1349000000.0,14018000000.0,7501000000.0,11180000000.0,8533000000.0,14908000000.0,4322000000.0,0.0,50375000000.0,10602000000.0,258000000.0,2439000000.0,1967000000.0,5304000000.0,51660000000.0,1248000000.0,5731000000.0,50375000000.0,8957000000.0,7720000000.0,34155000000.0,4322000000.0,568000000.0,11607000000.0,20091000000.0,16022000000.0,3887000000.0,,,,,,,,,
89,2020-12-31,,,,27410000000.0,0.177,27410000000.0,,35407000000.0,29131000000.0,8.88,,9960000000.0,,,54563000000.0,0.0,,,,,,,29131000000.0,37464000000.0,,34988000000.0,3082400000.0,,8614000000.0,29131000000.0,119475000000.0,,0.0,,29131000000.0,6276000000.0,,0.0,8.89,,29131000000.0,,,3087400000.0,,2476000000.0,29131000000.0,,,64523000000.0,JPM,,,,,32214000000.0,64912000000.0,,734000000.0,32214000000.0,,,,10338000000.0,,,,,,1583000000.0,,,,,,,66656000000.0,-17412000000.0,937000000.0,18021000000.0,9486000000.0,12032000000.0,8464000000.0,16279000000.0,4449000000.0,302000000.0,43758000000.0,11851000000.0,734000000.0,2959000000.0,1023000000.0,4435000000.0,37151000000.0,372000000.0,4457000000.0,43758000000.0,2357000000.0,2134000000.0,34988000000.0,4449000000.0,214000000.0,2883000000.0,16859000000.0,7017000000.0,749000000.0,,,,,,,,,
90,2021-09-30,,,,48274000000.0,0.188121,48274000000.0,,61673000000.0,50071000000.0,0.0,,5427000000.0,,,51968000000.0,550000000.0,,,,,,,50071000000.0,40270000000.0,,37456000000.0,0.0,,8128000000.0,50071000000.0,121366000000.0,,550000000.0,,50071000000.0,11602000000.0,,103466670.990547,0.0,,50071000000.0,,,0.0,,2814000000.0,49624466670.99055,,,57395000000.0,JPM,,,,,35277000000.0,69398000000.0,,-280000000.0,35277000000.0,,,,0.0,,,,,,1554000000.0,,,,,,,70053000000.0,9810000000.0,998000000.0,17443000000.0,12305000000.0,13855000000.0,9370000000.0,15938000000.0,4475000000.0,0.0,41126000000.0,12110000000.0,-280000000.0,3015000000.0,805000000.0,5299000000.0,61778000000.0,134000000.0,4653000000.0,41126000000.0,592000000.0,587000000.0,37456000000.0,4475000000.0,96000000.0,970000000.0,14494000000.0,4605000000.0,383000000.0,,,,,,,,,
91,2018-07-31,,-100600000.0,,-147900000.0,0.27,-147900000.0,,-130200000.0,-147900000.0,-1.61,27100000.0,29600000.0,645300000.0,0.0,-2500000.0,1700000.0,,-2500000.0,2402200000.0,-300000.0,-5900000.0,,-147900000.0,1356200000.0,-129100000.0,257800000.0,91700000.0,,96400000.0,-147900000.0,2273100000.0,29600000.0,1700000.0,2273100000.0,-147900000.0,17700000.0,,459000.0,-1.61,645300000.0,-147900000.0,1627800000.0,1756900000.0,91700000.0,,1098400000.0,-149141000.0,,,27100000.0,PANW,,,,-129100000.0,,,,1700000.0,,,,,257800000.0,1400000.0,400700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
